epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
79,14562.4,0.93985,0.44098,0.00273,0.87496,0.79116,0.84317,0.58149,1.19786,0.81268,0.00432,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
80,14746.5,0.92639,0.43563,0.00271,0.85859,0.8173,0.84952,0.58592,1.19296,0.80028,0.00429,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579
81,14931.1,0.91813,0.42919,0.00257,0.84895,0.82264,0.84525,0.57973,1.19939,0.80832,0.00433,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258
82,15116.1,0.94222,0.453,0.00268,0.86867,0.79038,0.84694,0.58614,1.19503,0.80977,0.00429,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
83,15300.7,0.91815,0.43264,0.00268,0.86001,0.79385,0.84641,0.58449,1.19282,0.8226,0.00428,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689
84,15485,0.91006,0.43023,0.00263,0.84144,0.81851,0.85156,0.59026,1.19452,0.81415,0.00433,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449
85,15668.3,0.91543,0.42949,0.00251,0.84979,0.80862,0.84414,0.58376,1.19245,0.80841,0.0043,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
86,15852.3,0.89821,0.41984,0.00257,0.86447,0.79687,0.85547,0.58739,1.18724,0.8259,0.00428,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084
87,16036.2,0.89542,0.41847,0.00256,0.87656,0.79039,0.85447,0.5896,1.18831,0.82279,0.00428,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966
88,16220.9,0.87585,0.41562,0.00249,0.88196,0.7824,0.8537,0.59227,1.1903,0.82063,0.0043,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
